customer_id,product_name,quantity,unit_price,order_status,order_date
601,Table,7,5999,Delivered,2026-03-31
887,USB Hub,1,700,Shipped,2026-03-26
45,Monitor,3,14500,Delivered,2026-03-30
380,Keyboard,5,895,Delivered,2026-03-28
85,Standing Desk,3,4050,Delivered,2026-03-28
412,Laptop,1,45000,Confirmed,2026-03-27
541,Chair,7,1800,Delivered,2026-03-31
103,Mouse,9,499,Delivered,2026-03-25
208,Laptop,3,45000,Cancelled,2026-03-31
609,Mobile,8,21000,Confirmed,2026-03-31
283,Monitor,1,14500,Pending,2026-03-31
960,Mouse,8,499,Shipped,2026-03-30
707,Mouse,8,499,Confirmed,2026-03-30
781,Chair,9,1800,Delivered,2026-03-25
108,Laptop,7,45000,Delivered,2026-03-29
364,Router,10,800,Cancelled,2026-03-31
101,Mobile,10,21000,Delivered,2026-03-27
537,Standing Desk,6,4050,Delivered,2026-03-26
79,Laptop,4,45000,Delivered,2026-03-24
543,Webcam,3,999,Confirmed,2026-03-30
171,Laptop,9,45000,Delivered,2026-03-24
483,Table,3,5999,Delivered,2026-03-24
733,Chair,4,1800,Delivered,2026-03-24
109,Monitor,7,14500,Delivered,2026-03-31
114,Table,10,5999,Delivered,2026-03-24
208,Keyboard,10,895,Confirmed,2026-03-25
794,Headphones,2,2599,Delivered,2026-03-28
233,Desk Lamp,1,1100,Shipped,2026-03-24
109,USB Hub,1,700,Delivered,2026-03-29
16,Router,9,800,Shipped,2026-03-26
888,Router,9,800,Shipped,2026-03-31
264,Laptop,5,45000,Confirmed,2026-03-28
219,Router,7,800,Delivered,2026-03-29
125,Keyboard,7,895,Cancelled,2026-03-31
617,Router,7,800,Cancelled,2026-03-26
683,Desk Lamp,8,1100,Shipped,2026-03-31
699,USB Hub,6,700,Delivered,2026-03-30
122,USB Hub,4,700,Delivered,2026-03-26
899,Mobile,3,21000,Delivered,2026-03-30
119,Webcam,7,999,Pending,2026-03-27
5,Keyboard,8,895,Shipped,2026-03-31
48,Mouse,9,499,Confirmed,2026-03-27
869,Router,4,800,Confirmed,2026-03-30
228,Chair,10,1800,Delivered,2026-03-29
300,Headphones,9,2599,Delivered,2026-03-30
309,Mouse,2,499,Pending,2026-03-25
77,Chair,1,1800,Delivered,2026-03-26
104,Mouse,6,499,Pending,2026-03-30
374,USB Hub,9,700,Delivered,2026-03-25
731,Mobile,4,21000,Shipped,2026-03-28
630,Standing Desk,6,4050,Delivered,2026-03-28
96,Headphones,1,2599,Delivered,2026-03-26
902,Laptop,5,45000,Delivered,2026-03-24
160,USB Hub,8,700,Shipped,2026-03-25
253,Monitor,9,14500,Shipped,2026-03-26
937,Webcam,2,999,Delivered,2026-03-29
928,Table,8,5999,Delivered,2026-03-24
138,Webcam,4,999,Delivered,2026-03-26
519,Router,2,800,Delivered,2026-03-26
386,Webcam,1,999,Shipped,2026-03-24
393,Keyboard,1,895,Confirmed,2026-03-29
446,Headphones,6,2599,Delivered,2026-03-27
480,USB Hub,3,700,Delivered,2026-03-31
105,Webcam,1,999,Pending,2026-03-24
513,Mouse,8,499,Pending,2026-03-30
270,Webcam,8,999,Shipped,2026-03-28
63,Desk Lamp,4,1100,Delivered,2026-03-30
234,Desk Lamp,9,1100,Shipped,2026-03-31
453,Router,5,800,Confirmed,2026-03-30
333,Headphones,8,2599,Delivered,2026-03-29
577,USB Hub,3,700,Pending,2026-03-26
404,Headphones,9,2599,Delivered,2026-03-25
191,Keyboard,9,895,Delivered,2026-03-27
439,Laptop,5,45000,Shipped,2026-03-29
914,Laptop,7,45000,Shipped,2026-03-28
70,Keyboard,4,895,Delivered,2026-03-26
991,Mouse,7,499,Delivered,2026-03-24
367,USB Hub,10,700,Delivered,2026-03-29
442,Mouse,9,499,Delivered,2026-03-24
918,Chair,1,1800,Pending,2026-03-27
536,Table,7,5999,Delivered,2026-03-28
343,Keyboard,6,895,Pending,2026-03-28
808,Headphones,1,2599,Pending,2026-03-29
429,Desk Lamp,2,1100,Confirmed,2026-03-26
440,Chair,5,1800,Delivered,2026-03-31
672,Webcam,6,999,Confirmed,2026-03-25
486,Desk Lamp,9,1100,Pending,2026-03-24
353,Desk Lamp,5,1100,Delivered,2026-03-29
601,USB Hub,1,700,Delivered,2026-03-28
151,Router,3,800,Delivered,2026-03-24
768,Mouse,3,499,Delivered,2026-03-24
62,Mobile,3,21000,Confirmed,2026-03-29
106,Standing Desk,2,4050,Confirmed,2026-03-30
667,Desk Lamp,8,1100,Delivered,2026-03-25
504,Chair,2,1800,Confirmed,2026-03-25
302,Keyboard,3,895,Pending,2026-03-26
858,Monitor,9,14500,Shipped,2026-03-25
34,Chair,6,1800,Delivered,2026-03-29
979,Monitor,10,14500,Delivered,2026-03-31
826,Mouse,3,499,Delivered,2026-03-29
765,Laptop,7,45000,Delivered,2026-03-31
912,Monitor,5,14500,Cancelled,2026-03-29
508,Standing Desk,2,4050,Shipped,2026-03-31
890,USB Hub,2,700,Delivered,2026-03-24
778,Desk Lamp,1,1100,Delivered,2026-03-28
410,Router,4,800,Cancelled,2026-03-24
351,Router,1,800,Pending,2026-03-31
214,Headphones,3,2599,Delivered,2026-03-25
939,Desk Lamp,5,1100,Confirmed,2026-03-25
116,Chair,8,1800,Confirmed,2026-03-29
455,Chair,7,1800,Shipped,2026-03-28
228,Table,10,5999,Pending,2026-03-31
952,Mobile,6,21000,Shipped,2026-03-27
359,Laptop,10,45000,Confirmed,2026-03-26
225,Monitor,10,14500,Delivered,2026-03-28
162,Keyboard,8,895,Delivered,2026-03-29
164,Table,10,5999,Delivered,2026-03-30
668,USB Hub,1,700,Confirmed,2026-03-27
440,Router,1,800,Delivered,2026-03-29
464,USB Hub,7,700,Delivered,2026-03-26
171,Keyboard,9,895,Delivered,2026-03-27
603,Webcam,8,999,Cancelled,2026-03-27
601,Chair,6,1800,Delivered,2026-03-31
518,Desk Lamp,9,1100,Delivered,2026-03-25
429,Headphones,8,2599,Delivered,2026-03-26
892,Router,1,800,Shipped,2026-03-29
682,Laptop,2,45000,Delivered,2026-03-29
191,Chair,2,1800,Pending,2026-03-26
307,Router,4,800,Delivered,2026-03-31
587,Headphones,1,2599,Shipped,2026-03-28
357,Keyboard,4,895,Delivered,2026-03-28
981,Mouse,3,499,Confirmed,2026-03-28
158,Webcam,6,999,Pending,2026-03-26
61,Webcam,2,999,Delivered,2026-03-28
816,Webcam,1,999,Shipped,2026-03-28
833,USB Hub,9,700,Delivered,2026-03-27
639,Mobile,4,21000,Delivered,2026-03-28
302,Mouse,4,499,Delivered,2026-03-25
136,Keyboard,1,895,Delivered,2026-03-31
759,Webcam,9,999,Delivered,2026-03-28
990,Monitor,5,14500,Confirmed,2026-03-27
594,Monitor,1,14500,Confirmed,2026-03-24
613,Router,7,800,Shipped,2026-03-26
138,Chair,1,1800,Delivered,2026-03-30
509,Keyboard,7,895,Confirmed,2026-03-28
317,Monitor,10,14500,Delivered,2026-03-26
929,Headphones,1,2599,Confirmed,2026-03-25
888,Keyboard,5,895,Delivered,2026-03-30
459,Chair,6,1800,Confirmed,2026-03-30
406,Chair,8,1800,Confirmed,2026-03-30
494,Mobile,6,21000,Confirmed,2026-03-28
967,Mobile,7,21000,Shipped,2026-03-27
684,Desk Lamp,9,1100,Shipped,2026-03-25
919,Headphones,3,2599,Shipped,2026-03-31
460,Chair,4,1800,Shipped,2026-03-31
163,Laptop,9,45000,Delivered,2026-03-27
277,Webcam,1,999,Delivered,2026-03-28
65,Keyboard,6,895,Delivered,2026-03-28
326,Webcam,2,999,Shipped,2026-03-27
143,Mouse,2,499,Delivered,2026-03-30
862,Headphones,1,2599,Confirmed,2026-03-24
473,Desk Lamp,3,1100,Delivered,2026-03-27
130,Desk Lamp,6,1100,Delivered,2026-03-27
96,Keyboard,9,895,Confirmed,2026-03-28
644,Mobile,6,21000,Delivered,2026-03-30
950,Chair,1,1800,Confirmed,2026-03-27
505,Router,1,800,Delivered,2026-03-25
850,Desk Lamp,10,1100,Delivered,2026-03-28
776,Mouse,3,499,Delivered,2026-03-25
894,Webcam,10,999,Pending,2026-03-31
734,Keyboard,9,895,Shipped,2026-03-27
905,USB Hub,9,700,Shipped,2026-03-26
804,Standing Desk,6,4050,Delivered,2026-03-28
997,Mobile,6,21000,Delivered,2026-03-25
139,Mobile,7,21000,Delivered,2026-03-29
273,Laptop,7,45000,Delivered,2026-03-24
798,Keyboard,3,895,Delivered,2026-03-26
883,Headphones,6,2599,Delivered,2026-03-26
402,Monitor,3,14500,Delivered,2026-03-29
359,Keyboard,1,895,Confirmed,2026-03-30
747,Table,7,5999,Confirmed,2026-03-29
308,Router,8,800,Delivered,2026-03-29
604,Table,5,5999,Shipped,2026-03-29
872,Standing Desk,3,4050,Pending,2026-03-29
90,Mouse,5,499,Delivered,2026-03-29
14,Chair,10,1800,Pending,2026-03-25
711,USB Hub,8,700,Confirmed,2026-03-31
1,Keyboard,5,895,Shipped,2026-03-26
370,Laptop,7,45000,Cancelled,2026-03-28
857,Keyboard,5,895,Pending,2026-03-31
630,Laptop,2,45000,Delivered,2026-03-31
589,Mobile,4,21000,Delivered,2026-03-28
552,Webcam,10,999,Delivered,2026-03-29
857,Keyboard,8,895,Confirmed,2026-03-30
228,Monitor,7,14500,Delivered,2026-03-31
989,Mobile,1,21000,Pending,2026-03-29
39,Desk Lamp,6,1100,Delivered,2026-03-25
946,Headphones,7,2599,Shipped,2026-03-31
892,Desk Lamp,3,1100,Cancelled,2026-03-25
539,Headphones,6,2599,Confirmed,2026-03-31
234,Laptop,8,45000,Delivered,2026-03-29
93,Mouse,8,499,Shipped,2026-03-25
229,Standing Desk,2,4050,Confirmed,2026-03-28
118,Mouse,1,499,Delivered,2026-03-27
989,Headphones,7,2599,Delivered,2026-03-27
733,Keyboard,2,895,Delivered,2026-03-25
837,Webcam,5,999,Shipped,2026-03-30
183,Mobile,8,21000,Confirmed,2026-03-24
536,Standing Desk,6,4050,Delivered,2026-03-24
771,USB Hub,1,700,Delivered,2026-03-25
258,Mobile,10,21000,Confirmed,2026-03-27
47,Keyboard,5,895,Delivered,2026-03-25
336,Router,6,800,Pending,2026-03-30
21,Table,2,5999,Delivered,2026-03-24
194,Chair,3,1800,Delivered,2026-03-27
904,Mobile,3,21000,Confirmed,2026-03-27
316,Table,5,5999,Confirmed,2026-03-27
173,Monitor,4,14500,Delivered,2026-03-27
344,Webcam,4,999,Shipped,2026-03-25
584,Chair,1,1800,Shipped,2026-03-29
792,Webcam,9,999,Delivered,2026-03-26
863,Mobile,3,21000,Confirmed,2026-03-25
288,Table,8,5999,Delivered,2026-03-29
752,Mouse,5,499,Delivered,2026-03-30
981,Standing Desk,1,4050,Pending,2026-03-26
346,Mouse,6,499,Delivered,2026-03-24
179,Mobile,2,21000,Delivered,2026-03-25
329,Mobile,10,21000,Shipped,2026-03-31
800,Router,4,800,Pending,2026-03-24
689,Table,7,5999,Pending,2026-03-31
664,Headphones,7,2599,Delivered,2026-03-30
518,Headphones,9,2599,Confirmed,2026-03-27
53,Headphones,7,2599,Confirmed,2026-03-25
463,Monitor,6,14500,Delivered,2026-03-25
870,Headphones,8,2599,Delivered,2026-03-29
774,Standing Desk,4,4050,Delivered,2026-03-25
923,Table,2,5999,Delivered,2026-03-26
711,Standing Desk,2,4050,Shipped,2026-03-26
585,Table,1,5999,Delivered,2026-03-31
947,Keyboard,3,895,Delivered,2026-03-30
316,Laptop,6,45000,Delivered,2026-03-31
862,Mobile,9,21000,Delivered,2026-03-25
242,Laptop,6,45000,Shipped,2026-03-25
35,Router,6,800,Delivered,2026-03-31
455,Mouse,5,499,Delivered,2026-03-25
217,Chair,1,1800,Delivered,2026-03-25
682,Desk Lamp,4,1100,Delivered,2026-03-31
811,USB Hub,2,700,Delivered,2026-03-29
431,Keyboard,7,895,Delivered,2026-03-24
795,Chair,2,1800,Delivered,2026-03-31
521,Router,9,800,Delivered,2026-03-25
779,Webcam,6,999,Confirmed,2026-03-31
211,USB Hub,10,700,Delivered,2026-03-25
833,Mouse,3,499,Shipped,2026-03-24
865,USB Hub,6,700,Pending,2026-03-26
653,Laptop,5,45000,Delivered,2026-03-29
712,Keyboard,8,895,Delivered,2026-03-31
575,Headphones,7,2599,Delivered,2026-03-30
700,Table,8,5999,Delivered,2026-03-31
192,USB Hub,1,700,Shipped,2026-03-30
592,USB Hub,1,700,Delivered,2026-03-24
595,Mouse,10,499,Delivered,2026-03-29
860,Router,10,800,Delivered,2026-03-30
836,Standing Desk,9,4050,Cancelled,2026-03-29
158,Desk Lamp,7,1100,Confirmed,2026-03-26
824,Router,4,800,Confirmed,2026-03-24
937,Monitor,1,14500,Delivered,2026-03-25
176,Headphones,7,2599,Delivered,2026-03-27
736,Keyboard,10,895,Pending,2026-03-28
244,Monitor,6,14500,Delivered,2026-03-27
616,Standing Desk,1,4050,Cancelled,2026-03-30
580,Headphones,10,2599,Shipped,2026-03-25
390,Desk Lamp,10,1100,Pending,2026-03-29
840,Monitor,9,14500,Delivered,2026-03-24
265,Mouse,10,499,Pending,2026-03-29
935,Headphones,9,2599,Confirmed,2026-03-27
832,Standing Desk,1,4050,Delivered,2026-03-29
695,Router,2,800,Delivered,2026-03-24
425,Mobile,8,21000,Delivered,2026-03-31
977,USB Hub,5,700,Delivered,2026-03-28
905,Standing Desk,9,4050,Confirmed,2026-03-31
872,Monitor,5,14500,Shipped,2026-03-29
337,Standing Desk,1,4050,Delivered,2026-03-28
118,Desk Lamp,8,1100,Delivered,2026-03-31
423,Chair,5,1800,Cancelled,2026-03-31
209,Desk Lamp,1,1100,Delivered,2026-03-31
887,Table,2,5999,Delivered,2026-03-24
542,Keyboard,3,895,Shipped,2026-03-25
892,Table,5,5999,Confirmed,2026-03-27
970,Table,1,5999,Shipped,2026-03-31
520,Desk Lamp,10,1100,Confirmed,2026-03-26
663,Chair,8,1800,Confirmed,2026-03-27
553,Monitor,1,14500,Pending,2026-03-25
737,Chair,10,1800,Delivered,2026-03-25
484,Monitor,7,14500,Confirmed,2026-03-25
34,Keyboard,9,895,Pending,2026-03-29
123,Laptop,8,45000,Confirmed,2026-03-31
180,Standing Desk,7,4050,Delivered,2026-03-28
271,Standing Desk,5,4050,Delivered,2026-03-27
610,Mouse,7,499,Shipped,2026-03-29
535,Standing Desk,8,4050,Shipped,2026-03-31
754,Monitor,5,14500,Confirmed,2026-03-29
898,Headphones,6,2599,Confirmed,2026-03-28
600,USB Hub,2,700,Delivered,2026-03-29
255,Mouse,1,499,Delivered,2026-03-29
584,Table,8,5999,Delivered,2026-03-25
625,Mobile,7,21000,Pending,2026-03-24
773,Laptop,5,45000,Confirmed,2026-03-28
865,USB Hub,5,700,Shipped,2026-03-31
716,Webcam,7,999,Shipped,2026-03-27
717,Table,9,5999,Delivered,2026-03-24
965,Router,5,800,Shipped,2026-03-31
847,Mouse,5,499,Delivered,2026-03-29
735,Monitor,10,14500,Shipped,2026-03-24
379,Desk Lamp,5,1100,Confirmed,2026-03-25
203,USB Hub,3,700,Confirmed,2026-03-28
413,USB Hub,8,700,Pending,2026-03-25
133,Headphones,6,2599,Delivered,2026-03-27
992,Chair,3,1800,Delivered,2026-03-29
263,Mobile,3,21000,Pending,2026-03-25
421,Keyboard,10,895,Confirmed,2026-03-29
408,Laptop,2,45000,Shipped,2026-03-24
182,Chair,4,1800,Delivered,2026-03-26
605,USB Hub,10,700,Delivered,2026-03-29
618,Chair,9,1800,Delivered,2026-03-28
567,Mouse,8,499,Shipped,2026-03-25
728,Table,8,5999,Delivered,2026-03-24
939,Chair,7,1800,Confirmed,2026-03-31
261,Headphones,9,2599,Confirmed,2026-03-29
888,Laptop,5,45000,Delivered,2026-03-28
618,Monitor,9,14500,Shipped,2026-03-28
159,Router,3,800,Delivered,2026-03-25
919,Laptop,2,45000,Pending,2026-03-27
675,Headphones,8,2599,Pending,2026-03-25
742,Keyboard,2,895,Delivered,2026-03-27
233,Mobile,1,21000,Delivered,2026-03-27
73,Mobile,4,21000,Delivered,2026-03-27
529,Monitor,10,14500,Pending,2026-03-24
651,Webcam,9,999,Confirmed,2026-03-24
628,Keyboard,9,895,Pending,2026-03-25
688,Standing Desk,7,4050,Shipped,2026-03-27
684,Keyboard,3,895,Delivered,2026-03-27
993,Laptop,3,45000,Shipped,2026-03-31
345,Table,4,5999,Confirmed,2026-03-31
437,Chair,7,1800,Delivered,2026-03-30
573,Chair,10,1800,Delivered,2026-03-25
583,Keyboard,9,895,Delivered,2026-03-31
379,Standing Desk,7,4050,Cancelled,2026-03-29
675,Laptop,6,45000,Pending,2026-03-28
460,Standing Desk,10,4050,Delivered,2026-03-25
539,USB Hub,7,700,Confirmed,2026-03-26
783,Desk Lamp,5,1100,Confirmed,2026-03-31
962,Headphones,5,2599,Confirmed,2026-03-24
168,Headphones,6,2599,Confirmed,2026-03-28
494,Monitor,10,14500,Delivered,2026-03-26
54,USB Hub,8,700,Pending,2026-03-24
174,Desk Lamp,2,1100,Confirmed,2026-03-24
430,Webcam,2,999,Pending,2026-03-29
342,Laptop,10,45000,Confirmed,2026-03-30
496,Chair,4,1800,Confirmed,2026-03-28
306,Desk Lamp,3,1100,Pending,2026-03-27
460,Headphones,5,2599,Shipped,2026-03-31
442,Router,1,800,Shipped,2026-03-24
426,Mobile,3,21000,Cancelled,2026-03-28
946,Webcam,1,999,Cancelled,2026-03-24
797,USB Hub,10,700,Shipped,2026-03-30
35,Router,9,800,Delivered,2026-03-26
245,Monitor,3,14500,Delivered,2026-03-26
393,Monitor,4,14500,Shipped,2026-03-27
76,Laptop,9,45000,Delivered,2026-03-26
355,Table,9,5999,Pending,2026-03-30
98,Mobile,6,21000,Delivered,2026-03-24
820,Headphones,10,2599,Shipped,2026-03-25
617,Standing Desk,2,4050,Shipped,2026-03-25
841,Laptop,8,45000,Delivered,2026-03-31
602,Laptop,4,45000,Shipped,2026-03-31
915,Mobile,5,21000,Shipped,2026-03-30
19,Table,4,5999,Shipped,2026-03-29
553,Keyboard,1,895,Pending,2026-03-28
788,Chair,3,1800,Shipped,2026-03-31
938,Mouse,9,499,Delivered,2026-03-25
644,Standing Desk,1,4050,Delivered,2026-03-24
156,Table,7,5999,Delivered,2026-03-26
347,Keyboard,2,895,Delivered,2026-03-25
727,Headphones,10,2599,Delivered,2026-03-28
351,Mouse,7,499,Delivered,2026-03-29
195,Mouse,10,499,Pending,2026-03-24
22,Headphones,9,2599,Shipped,2026-03-31
443,Router,8,800,Delivered,2026-03-31
620,Table,9,5999,Delivered,2026-03-24
43,Laptop,2,45000,Delivered,2026-03-30
843,Table,5,5999,Delivered,2026-03-28
698,Monitor,3,14500,Pending,2026-03-25
344,USB Hub,9,700,Confirmed,2026-03-27
49,Table,6,5999,Shipped,2026-03-29
191,Router,2,800,Shipped,2026-03-30
34,Chair,5,1800,Delivered,2026-03-24
163,Router,3,800,Delivered,2026-03-31
927,Webcam,8,999,Confirmed,2026-03-31
280,Desk Lamp,6,1100,Delivered,2026-03-27
715,Headphones,1,2599,Delivered,2026-03-29
82,Standing Desk,8,4050,Delivered,2026-03-30
76,Headphones,10,2599,Shipped,2026-03-26
279,Mobile,7,21000,Confirmed,2026-03-24
418,Router,3,800,Shipped,2026-03-25
720,Keyboard,10,895,Confirmed,2026-03-25
1000,Laptop,1,45000,Shipped,2026-03-29
758,Mobile,9,21000,Shipped,2026-03-27
498,Laptop,9,45000,Confirmed,2026-03-24
398,Laptop,9,45000,Confirmed,2026-03-25
833,Laptop,1,45000,Shipped,2026-03-25
406,Mouse,4,499,Pending,2026-03-25
133,Laptop,9,45000,Shipped,2026-03-30
273,Standing Desk,1,4050,Delivered,2026-03-30
601,Laptop,1,45000,Delivered,2026-03-30
759,Keyboard,4,895,Pending,2026-03-31
24,Keyboard,10,895,Shipped,2026-03-27
205,Webcam,8,999,Confirmed,2026-03-26
612,Chair,6,1800,Delivered,2026-03-28
845,Monitor,3,14500,Delivered,2026-03-25
734,Laptop,9,45000,Pending,2026-03-25
991,Laptop,8,45000,Confirmed,2026-03-26
678,Desk Lamp,6,1100,Delivered,2026-03-27
646,Router,10,800,Shipped,2026-03-29
766,Laptop,9,45000,Shipped,2026-03-27
338,Mobile,4,21000,Shipped,2026-03-30
646,Monitor,9,14500,Delivered,2026-03-30
399,Mobile,6,21000,Delivered,2026-03-26
908,Table,5,5999,Confirmed,2026-03-26
161,USB Hub,3,700,Cancelled,2026-03-26
632,Keyboard,8,895,Confirmed,2026-03-31
390,Webcam,1,999,Delivered,2026-03-28
831,Router,7,800,Shipped,2026-03-29
32,Headphones,8,2599,Delivered,2026-03-31
656,Headphones,3,2599,Shipped,2026-03-25
202,USB Hub,6,700,Pending,2026-03-30
28,Webcam,2,999,Delivered,2026-03-26
70,Mouse,8,499,Delivered,2026-03-28
974,Standing Desk,2,4050,Delivered,2026-03-25
324,Desk Lamp,7,1100,Delivered,2026-03-31
586,Webcam,1,999,Delivered,2026-03-26
310,Keyboard,2,895,Confirmed,2026-03-28
315,Mouse,8,499,Delivered,2026-03-27
992,Laptop,5,45000,Delivered,2026-03-26
832,Mouse,6,499,Pending,2026-03-24
741,Chair,8,1800,Pending,2026-03-30
82,Chair,9,1800,Delivered,2026-03-25
960,USB Hub,5,700,Cancelled,2026-03-25
339,Chair,7,1800,Confirmed,2026-03-30
903,Table,6,5999,Confirmed,2026-03-24
573,Headphones,8,2599,Delivered,2026-03-25
384,Table,8,5999,Cancelled,2026-03-31
249,Router,8,800,Confirmed,2026-03-24
556,Router,5,800,Delivered,2026-03-28
103,Laptop,10,45000,Delivered,2026-03-29
369,Keyboard,7,895,Pending,2026-03-24
871,Mouse,3,499,Confirmed,2026-03-24
137,Mouse,4,499,Delivered,2026-03-25
191,Headphones,9,2599,Shipped,2026-03-29
168,Webcam,7,999,Confirmed,2026-03-24
608,USB Hub,3,700,Delivered,2026-03-27
941,Keyboard,4,895,Shipped,2026-03-29
889,Mouse,6,499,Delivered,2026-03-29
703,Laptop,3,45000,Confirmed,2026-03-31
706,Chair,1,1800,Pending,2026-03-30
234,USB Hub,3,700,Delivered,2026-03-27
985,Headphones,5,2599,Confirmed,2026-03-24
606,Standing Desk,9,4050,Pending,2026-03-29
689,Chair,8,1800,Pending,2026-03-26
337,Webcam,5,999,Delivered,2026-03-26
59,Keyboard,8,895,Delivered,2026-03-26
624,USB Hub,10,700,Delivered,2026-03-30
227,Mouse,2,499,Delivered,2026-03-31
403,Laptop,5,45000,Delivered,2026-03-28
189,Mouse,7,499,Delivered,2026-03-29
479,Keyboard,8,895,Delivered,2026-03-28
425,Mouse,9,499,Delivered,2026-03-31
306,USB Hub,8,700,Shipped,2026-03-31
213,Router,9,800,Shipped,2026-03-26
817,Laptop,1,45000,Confirmed,2026-03-26
639,Chair,9,1800,Shipped,2026-03-27
87,Keyboard,1,895,Delivered,2026-03-24
746,Router,1,800,Delivered,2026-03-29
692,Desk Lamp,7,1100,Shipped,2026-03-24
519,Router,3,800,Delivered,2026-03-25
381,Desk Lamp,10,1100,Shipped,2026-03-31
15,USB Hub,1,700,Delivered,2026-03-28
825,Mobile,9,21000,Shipped,2026-03-26
830,Standing Desk,7,4050,Delivered,2026-03-27
290,USB Hub,10,700,Delivered,2026-03-24
498,Headphones,10,2599,Shipped,2026-03-28
223,Monitor,10,14500,Delivered,2026-03-24
555,Mobile,5,21000,Delivered,2026-03-30
724,Headphones,9,2599,Delivered,2026-03-25
636,Laptop,6,45000,Delivered,2026-03-26
612,Laptop,4,45000,Delivered,2026-03-29
447,USB Hub,5,700,Delivered,2026-03-28
228,Keyboard,10,895,Confirmed,2026-03-27
104,USB Hub,3,700,Confirmed,2026-03-30
107,Standing Desk,6,4050,Delivered,2026-03-27
234,Table,5,5999,Delivered,2026-03-31
187,Laptop,8,45000,Delivered,2026-03-25
942,Mobile,3,21000,Delivered,2026-03-29
996,Mouse,9,499,Delivered,2026-03-27
847,Desk Lamp,3,1100,Shipped,2026-03-26
765,USB Hub,9,700,Delivered,2026-03-24
793,Monitor,9,14500,Delivered,2026-03-29
539,Keyboard,9,895,Confirmed,2026-03-24
560,Laptop,5,45000,Shipped,2026-03-30
394,USB Hub,2,700,Delivered,2026-03-28
590,Mobile,6,21000,Delivered,2026-03-25
589,Headphones,10,2599,Delivered,2026-03-27
696,USB Hub,6,700,Pending,2026-03-25
276,Standing Desk,10,4050,Shipped,2026-03-25
555,Mouse,4,499,Delivered,2026-03-31
456,Chair,3,1800,Delivered,2026-03-28
52,USB Hub,9,700,Delivered,2026-03-31
428,Chair,2,1800,Delivered,2026-03-25
102,USB Hub,7,700,Confirmed,2026-03-26
751,Webcam,8,999,Delivered,2026-03-25
682,Headphones,9,2599,Shipped,2026-03-25
777,Webcam,6,999,Shipped,2026-03-24
990,Webcam,3,999,Pending,2026-03-27
6,Desk Lamp,1,1100,Shipped,2026-03-31
346,USB Hub,9,700,Delivered,2026-03-25
136,Router,5,800,Delivered,2026-03-31
392,Webcam,6,999,Pending,2026-03-27
180,Webcam,5,999,Confirmed,2026-03-27
525,Headphones,10,2599,Pending,2026-03-24
821,Headphones,4,2599,Pending,2026-03-28
548,Table,7,5999,Shipped,2026-03-31
857,Table,6,5999,Delivered,2026-03-24
464,Laptop,1,45000,Delivered,2026-03-28
904,USB Hub,10,700,Confirmed,2026-03-27
158,Router,4,800,Delivered,2026-03-25
817,Laptop,6,45000,Confirmed,2026-03-31
548,Table,4,5999,Delivered,2026-03-31
285,Chair,2,1800,Delivered,2026-03-28
13,Headphones,10,2599,Delivered,2026-03-25
622,Standing Desk,8,4050,Pending,2026-03-24
139,Chair,5,1800,Delivered,2026-03-26
113,Keyboard,4,895,Delivered,2026-03-26
540,USB Hub,1,700,Delivered,2026-03-27
476,Webcam,4,999,Delivered,2026-03-26
770,Router,8,800,Delivered,2026-03-27
15,Table,10,5999,Cancelled,2026-03-26
977,Desk Lamp,4,1100,Delivered,2026-03-27
345,Standing Desk,10,4050,Pending,2026-03-31
443,Keyboard,1,895,Delivered,2026-03-29
277,Mobile,3,21000,Delivered,2026-03-31
93,Router,6,800,Confirmed,2026-03-29
626,Webcam,1,999,Delivered,2026-03-24
158,Mouse,1,499,Delivered,2026-03-28
451,Monitor,8,14500,Delivered,2026-03-24
472,Headphones,6,2599,Delivered,2026-03-26
69,Monitor,9,14500,Delivered,2026-03-25
931,Mobile,9,21000,Shipped,2026-03-29
535,Mouse,3,499,Pending,2026-03-26
895,Router,7,800,Delivered,2026-03-27
163,Monitor,4,14500,Delivered,2026-03-28
440,Keyboard,1,895,Cancelled,2026-03-26
734,Mobile,10,21000,Delivered,2026-03-27
859,Keyboard,8,895,Delivered,2026-03-27
870,Table,8,5999,Confirmed,2026-03-28
413,Mobile,3,21000,Pending,2026-03-28
937,Standing Desk,2,4050,Cancelled,2026-03-26
543,Monitor,2,14500,Cancelled,2026-03-24
302,Table,3,5999,Delivered,2026-03-25
577,Webcam,5,999,Delivered,2026-03-25
857,Chair,1,1800,Delivered,2026-03-25
472,Keyboard,3,895,Confirmed,2026-03-28
462,Standing Desk,10,4050,Delivered,2026-03-31
234,Keyboard,8,895,Delivered,2026-03-31
816,Laptop,7,45000,Delivered,2026-03-26
732,Headphones,9,2599,Delivered,2026-03-24
566,Laptop,5,45000,Delivered,2026-03-24
721,Desk Lamp,5,1100,Delivered,2026-03-30
431,Standing Desk,8,4050,Delivered,2026-03-26
538,Webcam,2,999,Confirmed,2026-03-31
474,Desk Lamp,9,1100,Delivered,2026-03-30
329,Webcam,8,999,Delivered,2026-03-31
379,Table,9,5999,Delivered,2026-03-25
564,Keyboard,4,895,Shipped,2026-03-27
421,Table,4,5999,Delivered,2026-03-31
702,Keyboard,8,895,Cancelled,2026-03-25
608,Monitor,7,14500,Confirmed,2026-03-30
